user_id,prediction
3140,3881 989 1360 3233 3382 3607 3656 53 3245 557 3338 1420 3216 2503 2905 2019 666 745 858 1198 1795 1148 2197 2309 3517
5361,989 1360 3233 3382 3607 3656 3881 53 2444 3338 666 3245 557 1420 2019 527 2503 2197 2905 745 3216 50 1148 214 720
4742,989 1360 3233 3382 3607 3881 3656 53 557 1420 3245 3338 2503 2905 858 2480 2309 318 2019 1795 745 1198 527 1178 3232
5002,989 1360 3233 3382 3607 3656 3881 53 557 3245 1420 3338 2503 2905 2197 2019 3216 858 50 2309 745 527 1795 3522 2358
300,989 1360 3233 3382 3656 3881 3607 53 557 3245 3338 1420 2197 2503 2905 2019 50 1198 527 745 2309 3522 1148 260 1178
264,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2197 666 2503 2019 2905 3216 318 858 50 527 2480 260 2309
4416,989 1360 2480 3382 3607 3656 3881 3233 557 53 1420 3245 3338 2905 2503 3232 858 2309 2197 745 2358 527 1795 1178 1148
2172,989 1360 3233 3382 3607 3656 3881 53 2480 3245 557 1420 3338 2905 2503 2309 2019 3216 745 1795 3232 3517 1198 1148 1178
1657,3233 1360 2480 3607 3656 3881 989 53 3338 3245 578 2309 2503 2019 745 557 527 3522 2197 2905 1148 2444 50 1420 858
5023,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 2019 2503 2309 2197 858 745 3245 572 527 50 318 2480 1795 1148
4543,989 1360 3382 3607 3656 3881 3233 53 557 1420 3338 3245 2480 2503 2905 2019 2309 745 3517 3216 1795 1148 922 2358 3232
1370,989 1360 2480 3233 3382 3607 3656 3881 53 557 3245 3338 2503 2309 3232 1420 2905 2197 858 1795 318 2019 50 2358 1198
2841,3382 989 1360 3607 3656 3881 3233 557 53 1420 3245 3338 2503 1795 2905 2480 2019 2309 50 745 3517 729 3232 3216 750
2565,989 1360 3382 3607 3656 3881 3233 53 1420 557 3338 3245 572 666 2905 2503 2480 2019 2197 2309 527 50 745 858 2358
2292,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
1762,989 1360 2480 3233 3382 3607 3656 3881 53 557 3245 1420 3338 2905 2503 318 2019 2197 858 50 2358 527 3216 745 1178
733,989 1360 2480 3233 3382 3607 3656 3881 53 1420 557 3245 3338 2503 2309 2905 2019 1795 858 50 3232 3522 1178 720 922
1524,989 1360 3233 3382 3607 3656 3881 53 557 3245 2480 3338 2444 2905 3232 1795 318 2309 50 2019 858 2503 745 527 3517
5582,989 1360 3233 3382 3607 3656 3881 53 557 1420 2197 1471 2503 3338 2019 3245 912 1795 2905 1178 1148 904 922 50 3022
3018,989 1360 3233 3382 3607 3656 3881 557 53 1420 3245 3338 2503 2905 2019 3216 3517 2197 2358 2309 1178 922 666 1795 3232
1243,1360 989 3233 3382 3607 3656 3881 53 557 1420 2480 3245 3338 2309 2503 2019 2905 318 50 3216 745 2197 527 1198 3522
5231,1360 3216 3233 3382 3607 3656 3881 53 2197 2503 3245 3522 1795 2905 3338 2019 858 318 2931 50 557 1198 745 260 1420
931,3233 3656 989 1360 2480 3382 3607 3881 53 1420 666 1471 557 2503 3338 2197 2019 1148 912 745 2905 3022 527 3245 50
4617,3233 3607 989 1360 3881 53 3245 557 2905 3216 3338 2019 50 2503 1795 745 1420 1198 1148 729 2358 3522 1178 578 3232
3859,989 1360 2480 3382 3607 3656 3881 3233 3216 3245 53 557 3232 729 1420 2905 2444 3338 318 50 2019 3517 1795 858 745
3481,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 2503 3245 3338 2309 2905 2019 1795 3522 745 3232 1178 1148 922 904
5859,989 1360 3233 3382 3607 3656 3881 53 1420 3338 2503 557 2197 3522 1795 3245 2905 2019 3216 2309 318 527 50 745 1178
2389,989 1360 3233 3382 3607 3656 3881 1420 53 557 3338 2503 3245 572 2019 2905 2309 527 1795 1178 2197 922 3232 260 3022
1891,1360 3233 3382 3607 3656 3881 989 53 557 3245 1420 2480 3216 3338 2905 2019 2503 1795 3232 50 745 3517 1148 2309 1178
3547,3881 989 1360 3233 3382 3607 3656 53 557 1420 3338 2503 2309 3245 2019 3216 2905 745 50 318 527 2197 1198 1148 3517
4964,989 1360 3233 3382 3607 3656 3881 1420 53 557 3338 572 2503 2309 3245 2019 858 2905 50 318 1795 527 1178 922 3216
5187,989 1360 3233 3382 3607 3656 3881 53 2480 3245 3216 557 1420 2905 3522 2503 2019 3338 1795 745 2309 1148 1471 1178 720
2056,3233 989 1360 2480 3382 3607 3656 3881 53 557 1420 3245 2503 3338 2905 2309 1795 858 318 745 1198 1178 3216 3517 1148
731,989 1360 3233 3382 3607 3656 3881 53 557 3338 1420 2480 3245 666 2503 2019 2905 3216 745 2309 318 50 527 1198 3517
6036,989 1360 3233 3382 3607 3656 3881 53 1420 557 3245 3338 2503 2905 858 2309 3216 3232 1795 3517 50 527 1178 666 904
565,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
3441,989 1360 3233 3382 3607 3656 3881 53 557 3245 3216 3338 2480 2905 1420 3232 2019 2503 729 2444 745 1795 1148 1178 260
1591,3233 989 1360 3607 3881 3382 3656 53 557 3338 1420 3245 2197 2503 2019 858 2309 2905 318 3216 50 1198 745 260 3517
4093,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 3245 2503 2480 2197 2019 2905 318 50 527 745 2309 3216 1148 3522
3292,3382 989 1360 3233 3607 3656 3881 53 557 3338 1420 2503 3245 666 2480 2197 2309 2905 3517 745 50 527 318 1198 1148
5680,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 2503 3245 858 2019 2197 1471 3517 2905 1795 527 50 3022 1198 318
689,989 1360 3382 3607 3881 3233 3216 53 3245 557 666 3338 2905 3232 2019 745 318 527 1795 1198 50 2503 858 1148 1178
1242,989 1360 3233 3382 3607 3656 3881 53 1420 3338 557 2309 3245 858 2019 2905 318 3232 2480 729 3517 922 1795 1178 1198
2605,989 1360 3382 3656 3881 3233 3607 53 557 1420 3245 2503 3216 3338 2309 2197 2019 2905 1795 50 318 1198 745 3522 1148
1067,989 1360 2480 3233 3382 3607 3656 3881 53 1420 557 3245 2503 2309 3338 1795 2905 2019 858 3216 50 745 3517 578 1178
72,989 1360 2480 3233 3382 3607 3881 3245 53 3338 729 2905 3216 318 527 50 2444 2019 858 745 1795 578 3232 1148 3517
2775,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
5112,3233 3881 989 1360 3382 3607 3656 557 53 3245 1420 2503 2905 3216 3338 2019 858 1471 1795 3517 3232 50 318 745 527
1921,989 1360 2480 3233 3607 3881 53 557 3216 3245 666 2905 3338 2019 2444 2197 2503 1741 3517 745 318 50 2931 858 1795
3884,3233 989 1360 3382 3607 3656 3881 53 557 1420 2480 3245 3338 2503 1795 2905 2019 2309 3232 1178 3517 904 1212 578 2358
3384,3233 989 1360 2480 3382 3607 3881 53 1420 3338 557 3245 2503 2197 2019 2905 2309 2358 318 50 745 1198 3232 527 3517
2523,989 1360 3233 3382 3607 3656 3881 53 557 3338 2503 3245 1420 2309 2905 2019 2197 745 1795 3522 527 1148 578 3216 1178
429,989 1360 3233 3382 3607 3656 3881 557 53 2480 1420 3245 3338 2905 3232 1795 858 2019 50 2503 527 2198 745 1198 1178
2351,3382 989 1360 3233 3607 3656 3881 1420 53 557 2480 3245 3338 572 2309 2503 2905 858 3232 1795 2019 318 50 745 922
1949,989 1360 3233 3607 3656 3881 53 557 1420 3245 3216 3338 2503 2905 2197 2019 1795 527 2309 745 3522 1198 1148 1178 922
3301,1360 3233 989 3382 3607 3656 3881 53 1420 557 3338 2480 2309 2503 1795 3245 2905 2019 2198 3232 50 1178 745 3517 904
5683,989 1360 3233 3382 3607 3656 3881 53 3245 557 3338 2905 318 50 3232 527 2019 729 745 2503 858 2197 2358 260 1795
1805,989 1360 3233 3607 3656 3881 53 557 1420 3245 3338 2905 2503 3522 2019 50 745 3216 2309 1795 527 1198 3232 2197 1148
1645,3656 989 1360 2480 3233 3382 3607 3881 53 557 666 3338 2444 3245 2197 2503 2309 2905 3232 318 2019 50 745 1198 858
4337,3233 989 1360 3382 3607 3656 3881 53 557 1420 3245 3338 1795 2503 2905 2309 2019 318 3216 2197 2358 3517 745 1178 1148
274,989 1360 2480 3233 3382 3607 3656 3881 557 53 1420 3245 3338 2905 2503 2019 1795 50 3232 2309 527 3216 745 1198 1148
4784,989 1360 2480 3233 3382 3607 3656 3881 53 1420 557 3338 3245 2503 2197 2019 666 2905 318 745 1471 2444 527 1148 3517
5600,3607 989 1360 3233 3382 3656 3881 53 2480 557 3338 1420 3245 666 2503 2197 2019 2905 50 745 2309 1198 1148 922 3522
2756,989 1360 3607 3656 3881 3233 53 557 3245 3216 2480 3338 1420 2905 2197 2503 318 2019 2309 50 745 3522 1795 3232 3517
2041,3607 989 1360 3233 3382 3656 3881 53 557 1420 3338 3245 2480 2503 2905 2019 318 858 50 745 666 1148 2309 3232 1178
5938,989 1360 3233 3382 3607 3656 3881 53 557 2480 2309 3338 2503 1420 3245 2905 3232 2019 858 318 1795 3216 1178 527 578
4350,989 1360 3233 3607 3656 3881 53 3216 557 3245 2503 2197 2905 2309 3338 3522 2019 318 50 1795 745 3517 1178 1148 1471
2743,3607 989 1360 3233 3382 3656 3881 3245 557 729 3216 3232 3338 53 1420 2905 318 1795 666 3517 2480 2358 858 2019 745
608,989 1360 2480 3233 3607 3656 3881 53 557 3245 3232 3216 3338 2905 1420 2309 318 2503 858 50 2358 729 2019 1795 745
2024,989 1360 2480 3233 3607 3656 3881 53 557 3338 2444 3245 3232 2503 1420 2197 318 2309 2905 858 50 2019 666 527 1198
1643,3382 989 1360 3607 3656 3881 3233 53 1420 557 572 3245 3338 2503 2905 318 1471 3517 2197 527 1178 1795 3232 1148 3216
1015,3233 989 1360 3382 3607 3656 3881 53 557 1420 3338 3245 2503 2309 858 2905 1795 3517 2480 50 745 1148 904 3232 3216
3217,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 3245 2503 2019 2905 318 745 50 572 1148 1795 2309 922 729 3216
3808,989 1360 3382 3607 3656 3881 3233 53 557 3245 3338 1420 2503 2905 858 2019 2309 745 3216 527 2480 2358 3517 666 1795
5826,989 1360 3233 3382 3607 3656 3881 53 557 2480 1420 3245 3338 2905 3232 2309 2503 1795 527 578 1178 1198 922 904 2198
4170,989 1360 2480 3382 3656 3881 3233 3607 53 557 1420 3522 2197 3338 2309 2503 3245 1471 2905 2019 50 527 745 1148 1212
2840,989 1360 2480 3233 3382 3607 3656 3881 557 53 3245 3216 3338 1420 2905 318 729 50 858 3232 2019 1795 2503 745 2444
477,3607 989 1360 3233 3382 3656 3881 53 3245 557 1420 3216 3338 2905 2197 1471 2480 2503 50 3517 745 260 3522 1178 2309
5780,989 1360 2480 3233 3382 3607 3881 3245 557 3216 53 729 3338 2905 1795 50 3517 2358 2019 1420 745 1198 527 3232 666
4737,53 989 1360 2480 3382 3607 3656 3881 3233 557 1420 2197 572 3338 2503 3216 2019 858 2930 3245 1198 745 50 318 2905
3885,3233 989 1360 3382 3607 3656 3881 53 557 3245 1420 2503 3338 2905 1795 2309 3517 3216 1471 318 2197 260 904 1212 1207
5458,989 1360 3233 3382 3607 3656 3881 53 1420 557 3338 3245 2480 2905 3232 2503 2019 2309 1795 1178 3517 729 922 260 720
1271,3607 989 1360 2480 3233 3382 3656 3881 53 557 3338 1420 2444 3245 2503 2019 2309 318 2905 3522 745 858 527 50 2197
2916,989 1360 3233 3607 3656 3881 557 1420 53 3338 2309 572 2503 2480 858 2019 3517 745 578 2444 2905 3245 50 3232 922
4269,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 2197 3338 2503 1471 3245 2309 3216 2019 2905 858 745 50 3517 318
2863,989 1360 3233 3236 3382 3607 3881 1420 3232 557 3338 130 572 2444 53 729 2309 3245 2503 2905 858 2019 745 50 578
5954,989 1360 2480 3382 3607 3656 3881 3233 53 557 1420 3338 3245 2503 2905 2309 3216 1795 3517 745 50 318 1178 2197 904
4007,3382 989 1360 3233 3607 3656 3881 2480 53 557 1420 3245 3338 3216 2905 2503 2444 2019 858 50 1198 745 2197 666 2358
442,989 1360 3233 3382 3607 3656 3881 53 557 2480 3338 1420 3245 2503 2309 2905 858 2019 50 745 2197 527 1148 1795 3232
5806,3233 989 1360 3382 3607 3656 3881 53 1420 557 3338 1795 858 3245 2309 1002 2019 3232 3517 1178 2905 912 904 745 3022
1916,989 1360 3382 3607 3656 3881 3233 53 1420 3338 2503 557 3245 2309 572 2905 50 745 1178 3517 318 1148 1795 1212 3232
5694,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
4186,3233 989 1360 3382 3607 3656 3881 53 557 1420 3245 3338 2503 2019 2905 2480 3216 745 2309 527 1795 1148 3517 1178 922
496,989 1360 3233 3382 3607 3656 3881 53 1420 557 3245 3338 2444 2905 2503 1795 318 2019 2309 50 858 578 3216 745 3232
1084,989 1360 2480 3233 3382 3607 3656 3881 53 1420 3245 557 3338 2198 2905 2503 318 2019 2358 3232 1198 745 1795 3517 2309
4303,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2503 2480 858 2309 2905 2019 572 50 527 745 2197 1178 3522
746,989 1360 3233 3382 3607 3656 3881 53 2480 3245 1420 557 3338 3216 2905 1795 318 729 2019 3232 2503 3517 745 2358 2444
5808,989 1360 3233 3382 3607 3656 3881 53 2197 2503 3522 557 3338 1420 3245 2905 2019 318 50 745 1471 3216 1148 2309 1178
659,1360 2480 3233 3382 3607 3656 3881 53 3216 557 3338 3245 2503 2905 1420 2019 50 745 1198 2309 1148 729 922 1178 260
1160,557 572 989 1360 1420 3233 3382 3607 3656 3881 3232 53 2444 3245 2905 1795 3216 578 2358 3338 2480 318 50 858 2019
2459,989 1360 3233 3382 3656 3881 3607 3245 53 3338 2905 729 1420 3216 557 1795 2444 2019 858 745 1198 2480 2358 2198 1148
3500,989 1360 3233 3607 3656 3881 53 2197 3522 2503 3338 3245 1420 2905 858 2019 557 50 1198 745 2358 1148 2309 1178 1795
5338,989 1360 3607 3656 3881 3233 53 557 3216 3245 2503 2905 3517 1420 2309 2019 2931 1795 1198 858 318 50 745 1178 3338
2665,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2503 2019 2309 2905 2197 318 50 745 3216 3517 260 1795 1148
3658,3233 989 1360 2480 3382 3607 3656 3881 53 1420 2503 3245 557 2309 3338 2019 1471 858 1795 2905 1198 745 3517 1178 3522
3999,989 1360 3382 3607 3656 3881 3233 53 557 3245 3338 1420 2905 2480 2503 318 3216 2309 2358 745 527 3232 1795 3517 2197
4579,989 1360 3233 3382 3607 3656 3881 53 557 3338 1420 3245 2503 2905 2480 2019 858 3517 1471 745 2197 666 3232 2309 1178
1606,557 989 1360 3233 3382 3607 3656 3881 3232 53 3245 3216 2480 2905 3338 1795 729 318 2444 2019 3517 745 858 1420 1198
921,989 1360 2480 3382 3607 3656 3881 3233 53 557 1420 3245 3338 3216 2503 2905 2019 858 745 2197 2309 1148 1178 3522 3517
3208,3233 989 1360 3382 3607 3656 3881 2480 557 53 3245 3338 1420 2503 2905 318 858 2019 745 2358 527 2309 2197 3517 1148
4064,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2503 1795 318 2480 2309 3517 2197 3232 260 912 1212 3216 2358
1280,3233 989 1360 3607 3656 3881 53 3245 3232 2905 2309 2444 1795 3338 318 2503 2480 2198 2197 50 858 557 128 1420 2358
1873,989 1360 3233 3382 3607 3656 3881 53 3245 557 3338 1420 3216 2905 2503 318 2019 858 527 745 2197 3232 1148 2358 3517
1778,3233 3881 989 1360 3382 3607 3656 557 53 3245 2444 3338 3216 2905 3232 2480 729 50 1795 2019 858 527 745 2503 1198
827,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
3361,989 1360 3233 3382 3607 3656 3881 557 53 3245 3216 3338 1420 2905 2503 2019 858 50 1198 2197 527 2480 745 2309 3517
5698,989 1360 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2503 2019 2905 2197 858 3216 745 1198 1795 2309 1148 1178 2358
5749,989 1360 3233 3607 3656 3881 53 1420 557 3232 3245 3338 2905 1795 2503 729 2309 2480 745 3517 922 1148 1198 904 750
3613,3233 557 1360 3382 3607 3881 53 1420 2198 3338 3245 2905 858 2503 318 1795 2019 745 527 2309 1198 3522 1178 2358 922
5989,989 1360 3233 3607 3881 53 3245 3232 3338 1795 318 2905 50 2019 527 745 2309 2358 858 2503 1148 2197 1198 557 260
2628,989 1360 3382 3607 3656 3881 3233 53 557 3338 2480 3245 2503 2309 823 2019 2905 50 729 1795 745 922 1198 1148 1178
81,3233 989 1360 3382 3607 3656 3881 53 557 1420 2197 1471 2503 858 3338 3245 3522 2019 2905 50 1178 3232 922 1795 745
2762,989 1360 3233 3607 3656 3881 53 557 2197 3216 3245 1420 3338 2905 2503 2019 318 50 3517 2931 745 527 1148 3232 1178
329,3233 989 1360 3382 3607 3656 3881 53 557 1420 2480 3245 3338 3216 2905 2503 2019 2309 3232 858 745 1795 3517 666 1148
157,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3245 3338 2503 2019 858 3216 50 745 1198 2197 2309 1178 3517 3522
4175,53 557 989 1360 3233 3236 3607 3881 2444 3338 2197 1420 2309 2503 1471 318 3245 2905 2358 666 50 745 858 1198 2019
4327,989 1360 3233 3607 3656 3881 53 557 3245 1420 3216 2503 2905 3338 2019 2931 318 858 1795 1198 745 527 3517 1148 2480
5908,989 1360 3233 3607 3656 3881 2480 53 557 1420 3245 3338 2503 2905 2197 2019 3232 1198 50 3522 745 3216 527 1148 1795
3754,989 1360 3233 3382 3607 3656 3881 53 557 2197 3338 1420 2503 3245 2309 2019 2358 1198 3517 2930 3522 50 527 2905 318
661,3607 989 1360 3233 3656 3881 3382 53 2197 557 2503 3245 1420 3338 3522 1795 2905 2019 1471 2480 50 1178 745 260 1148
528,989 1360 3233 3382 3607 3656 3881 53 557 3338 3245 2480 2444 3216 666 2905 3232 50 1420 2019 527 745 2503 729 1198
3462,989 1360 3233 3382 3607 3656 3881 53 2480 557 3338 1420 3245 2309 2905 318 2444 2503 2019 745 3232 3216 1148 1178 729
3434,989 1360 3233 3382 3607 3656 3881 2480 53 3245 3216 557 2905 3338 1795 2503 3232 1420 50 2019 2309 745 858 1198 578
1297,989 1360 3233 3382 3607 3656 3881 557 53 3245 1420 3338 3216 2905 2309 2503 2019 3232 1795 318 745 3517 1198 2480 1178
2183,3233 557 666 1360 2480 3607 3881 53 3232 1471 3338 2905 3216 2019 2197 50 318 2503 3245 745 858 1198 1148 260 2358
5223,3233 989 1360 3382 3607 3656 3881 557 53 1420 2480 3338 2309 3245 2905 2503 858 2019 50 318 3216 1795 1178 578 527
166,989 1360 3233 3382 3607 3656 3881 53 1420 557 3245 2309 3338 2480 2503 2905 1795 2019 318 858 745 1198 1178 1148 3216
3654,989 1360 2480 3233 3382 3607 3656 3881 557 53 3245 3216 1420 2905 3338 318 2503 2019 1795 3232 1198 745 260 2309 527
2854,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 2480 3245 2905 2019 2309 318 50 745 3232 527 1178 2197 1795 1148
3024,989 1360 2480 3233 3382 3607 3656 3881 557 53 3245 1420 3338 3216 2905 318 1795 858 50 3517 2503 745 527 729 2358
3042,989 1360 2480 3216 3233 3607 3881 3245 53 3338 729 2905 557 1795 50 2503 2198 2019 745 858 1148 2358 1198 3232 578
1560,989 1360 3233 3382 3607 3656 3881 53 1420 2480 557 3216 3245 3338 2905 2444 3232 2197 2503 2019 318 50 858 745 2309
2544,1360 3233 3382 3607 3656 3881 989 53 1420 557 3338 2503 3245 858 2019 2309 572 2905 745 3517 1795 922 1178 3216 2197
3806,557 572 666 989 1360 1420 3233 3382 3881 3607 3245 1471 1795 1741 53 2358 2503 3338 2905 2309 3232 3517 858 3216 2019
3411,989 1360 2480 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2905 2503 858 1795 2019 745 527 1178 2309 3517 3216 3232
5612,557 1360 2480 3233 3607 3800 3881 53 3338 3232 2198 2309 2197 858 2905 3522 2019 50 318 823 527 745 1198 2930 922
5397,989 1360 3233 3382 3607 3656 3881 53 557 1420 3245 3338 2480 2503 2905 1795 745 1471 527 2309 3522 3232 1148 2198 3517
5004,3382 1360 2480 3233 3607 3656 3881 989 53 3338 557 2197 2503 1420 858 2309 2019 1471 318 527 745 50 3232 922 666
42,3233 989 1360 2480 3607 3656 3881 53 3216 557 3245 1420 2905 2197 2503 3338 2019 1198 318 3522 50 745 3517 1148 1795
5576,989 3382 1360 3233 3607 3656 3881 53 3245 3338 666 3216 557 2905 729 2480 2019 745 50 1795 260 2503 3517 858 1420
2284,557 989 1360 3233 3607 3656 3881 53 3216 3245 2503 2309 2905 3522 2931 2019 3517 1198 2197 318 858 1420 50 745 578
2801,557 1360 3233 3607 3881 3382 3656 53 3232 2198 3338 3245 2480 1795 2905 1420 2358 318 858 50 2444 578 2309 2019 527
5843,989 1360 2480 3233 3607 3656 3881 53 1420 557 3245 3338 2503 3216 2197 2309 2905 858 50 318 922 3022 1178 904 1795
1255,1360 3233 3382 3607 3656 3881 989 1420 53 3338 557 2480 3245 3232 2309 2444 2905 1795 858 2019 2503 50 745 527 1148
1166,2858 480 2028 318 1210 2571 1196 3578 1198 648 1265 1580 3793 1617 2396 2916 2762 527 260 356 110 593 589 2355 2628
2208,989 1360 3233 3382 3607 3656 3881 53 557 1420 2480 3245 2198 3338 3232 3236 2905 2503 2019 1795 745 2309 1178 1198 578
1491,3233 989 1360 3382 3607 3656 3881 557 53 1420 3338 3245 2480 2905 2503 729 2019 50 3232 2309 1795 527 745 1198 1148
1316,989 1360 3233 3607 3881 53 557 2444 3232 3245 3338 2503 3216 2905 2197 1795 2019 318 50 858 1198 527 2309 745 1148
4715,3233 989 1360 3382 3607 3656 3881 53 557 2480 3245 1420 3338 2503 2905 2309 2019 745 2197 3232 1795 3522 1178 2358 3517
33,989 1360 3382 3607 3656 3881 3233 53 1420 557 3338 3245 2503 2309 858 2019 2905 2197 50 3216 745 2480 1178 1148 922
4722,989 1360 3233 3607 3656 3881 53 557 2197 3245 1420 3522 2503 3338 2905 3216 2309 318 858 3517 50 745 2358 527 2931
3403,989 1360 3233 3382 3607 3656 3881 53 557 3245 1420 3338 2905 3216 2503 2019 50 1198 745 3522 3232 1795 2309 2197 1178
2098,989 1360 3233 3382 3607 3656 3881 3245 557 53 1420 1795 3338 2905 3216 2503 858 2019 1198 2309 2358 3517 745 527 1178
5220,989 1360 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2309 2503 858 2019 2905 318 745 2358 1178 3517 1795 922 1148
4490,989 1360 3607 3656 3881 3233 53 1420 557 3245 3338 2503 2019 2905 3216 318 2480 1795 3232 1198 745 2197 1178 1148 260
1889,989 1360 3233 3382 3607 3656 3881 53 557 2480 1420 3245 3338 2905 2503 3232 2019 745 3216 3517 2309 1795 729 1148 1178
5667,3233 989 1360 3382 3607 3656 3881 53 557 1420 2480 3338 2503 3245 2019 2197 2905 2309 745 318 527 1148 1178 904 1471
5504,989 1360 3233 3382 3607 3656 3881 53 1420 557 3245 3338 3216 2197 2503 2905 2480 858 1198 318 3517 745 50 666 2309
3180,989 1360 2480 3233 3382 3607 3656 3881 53 557 1420 3338 3245 2309 2503 2905 318 2019 1795 745 527 1178 2358 3522 3517
5011,3233 989 1360 2480 3382 3607 3656 3881 53 3245 557 1420 3338 666 2905 3216 2019 2503 1795 50 858 3517 2309 3232 1148
5059,989 1360 3233 3382 3607 3656 3881 557 53 3245 2905 3338 1795 3232 318 2503 50 2358 3517 2019 729 1198 745 527 1178
6019,989 1360 2480 3233 3607 3881 3216 53 3245 557 3338 2905 1795 3232 2019 2503 2358 2931 858 745 1198 527 260 1148 3517
